DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
MOL_02_005429,CC(C)N[NH2+][C@@H]1CC[C@@H](O)N1Cc1ccccc1,-5.511
MOL_02_008449,O[C@H]([NH2+][C@@H]1CCCc2ccccc21)c1ccc(C(O)(O)N2CCOCC2)cc1,-5.511
MOL_02_000221,c1ccc(N[C@H]([NH2+]Cc2ccco2)c2ccccc2)cc1,-5.51
MOL_02_000666,Cc1ccc(-c2ccc([C@H](O)[NH2+]CCN3CCCCC3)o2)cc1,-5.51
MOL_02_007735,O[C@H]1[C@@H]2O[C@H](O)CC[C@H]2O[C@H]1c1ccccc1,-5.509
MOL_02_008051,CN1[C@H](O)N2Cc3c(c4ccccc4n3Cc3ccc(C(O)O)cc3)[C@@H](C2)[C@@H]1O,-5.509
MOL_02_005502,Cc1ccc(C(O)(O)N2CCC([C@H](O)[NH2+]Cc3ccncc3)CC2)cc1,-5.509
MOL_02_005201,[O-][C@H]1[C@@H](Cc2ccccc2)[N@@H+](Cc2ccccc2)[C@]([O-])(O)[N@@H+]1CO[C@@H](O)[C@H](O)c1ccccc1,-5.509
MOL_02_004135,CCCN(CC[NH+]1CCOCC1)c1cn(-c2ccc(C)c(C)c2)nn1,-5.509
MOL_02_001697,O[C@H](c1ccc(Cl)cc1)C1CC[NH+](Cc2cccc(Cl)c2)CC1,-5.509
MOL_02_000274,Nc1nc2ccccc2n1[C@H](O)Cc1ccc(Cl)cc1,-5.508
MOL_02_001401,C[C@@H]1CCC[N@H+](CCOCCOc2ccccc2-c2ccccc2)C1,-5.508
MOL_02_002514,COc1ccc2c(c1)CNc1c(Nc3ccc(C)cc3)ncnc1O2,-5.508
MOL_02_007002,Cc1cc(C)cc(-c2c(OCC[C@@H]3CCCC[NH2+]3)c3cc(N[C@H](O)c4cnccn4)c(C)cc3[nH]c2=O)c1,-5.508
MOL_02_006460,C[NH+](C)[C@H]([O-])CO[C@@H]1COC2(CCN(c3cnccn3)CC2)C1,-5.507
MOL_02_009531,Cc1cccc2c1-c1nc(-c3ccc([C@]4([NH3+])C[C@](O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,-5.507
MOL_02_006479,COc1cc(N2CC[NH+](C)CC2)ccc1Nc1ncc(C)c(Oc2cccc(N[C@H](O)[C@H](C[NH3+])CC(C)C)c2)n1,-5.506
MOL_02_006110,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)C[N@@H+](C(C)C)CC2,-5.506
MOL_02_004881,O[C@H](c1ccccc1)n1cc(C[NH+]2CCN(c3nc4ccccc4c4ccccc34)CC2)nn1,-5.506
MOL_02_000237,Cc1ccc([C@H](O)CN2[C@H](O)CC[C@@H]2O)cc1,-5.505
MOL_02_001721,CCc1nc2nc(C)cc(Nc3cccc(C)c3)n2n1,-5.505
MOL_02_006875,COc1ccc(N[C@H](O)c2nnn(-c3ccc(C)cc3)c2N)cc1,-5.505
MOL_02_007493,COc1ccc(C(O)(O)NCc2ccccn2)cc1OC,-5.505
MOL_02_008519,Cn1cc(C[C@@H]2Oc3ccc(N[C@H](O)Nc4cccnc4)cc3[C@H]2O)c2c(N3C[C@H]4CC[C@@H](C3)O4)ccnc21,-5.505
MOL_02_008811,COc1cc2c(c3c1OCO3)-c1c(cc(OC)c3c1OCO3)C[NH+](CCN[C@H](O)c1ccc(C)cc1)C2,-5.504
MOL_02_008201,CCCC[N@@H+](Cc1ccccc1)[C@H](O)Nc1ccc(C)cc1C,-5.504
MOL_02_005766,CCCC[NH+]1CCC2(CCCc3ccccc32)CC1,-5.504
MOL_02_003361,CCOC[C@@]12COC[C@@H]1C[N@H+](Cc1ccc3c(c1)OCO3)C2,-5.504
MOL_02_001606,[NH3+]Cc1ccccc1Cn1cc([C@H](O)c2ccco2)c2ccccc21,-5.504
MOL_02_004762,COc1ccc(C(O)(O)Nc2ccc([C@H]([NH3+])O)cc2)cc1[C@H]([O-])[NH+]1CCCCCC1,-5.504
MOL_02_007247,COc1ccc(-c2ccnc3cc(-c4cc(C)ccc4C)nn23)cc1OC1CCCC1,-5.503
MOL_02_008207,Cc1cc(C)c(N[C@H](O)C[NH+]2CCOCC2)c(C)c1,-5.503
MOL_02_008877,COc1ccccc1[C@@H]1C[C@@H](C)NN1[C@H](O)C[NH+](C(C)C)C(C)C,-5.503
MOL_02_003108,Cc1ccc(NN[C@@H]2CCC[N@H+](C)C2)cc1,-5.502
MOL_02_005911,CCc1ccc(-c2[nH+]c3ccc(C)cn3c2CN(C)[C@H](O)CC(C)C)cc1,-5.502
MOL_02_000875,COc1ccc2nnc(CNc3cc(C(Cl)(Cl)Cl)cc4ncc(N5CC[NH+](C)CC5)nc34)n2n1,-5.501
MOL_02_001841,CCC[NH2+][C@H](O)N1CCc2cc(OC)c(OC)cc2[C@H]1c1ccccc1,-5.501
MOL_02_002660,c1ccc(Cn2nnnc2CN2CCN(c3ncccn3)CC2)cc1,-5.501
MOL_02_006139,CCC[C@@]1(OCc2ccccc2)[C@@H](O)[C@@H](O)O[C@H]1[C@@H]1COC(C)(C)O1,-5.501
MOL_02_006284,C[N@@H+](C1CCCC1)[C@H]([O-])c1ccc(N[C@H](O)Cc2ccc(N[C@H](O)[C@@H]3CCC[N@H+]([C@H](O)C4CC4)C3)cc2)cc1,-5.501
MOL_02_007054,Cc1ccc(OC2CCN([C@H](O)c3cc(=O)c4cc(O)ccc4[nH]3)CC2)cc1,-5.5
MOL_02_007298,COc1ccc(-c2ccc3c(N4CCOCC4)nc(C[NH3+])nc3n2)cc1CO,-5.5
MOL_02_006733,O[C@]12CO[C@@H](c3ccc4c(c3)OCO4)[C@@]1(O)CO[C@H]2c1ccc2c(c1)OCO2,-5.5
MOL_02_005592,c1ccc2c(N3CCCCC3)cnnc2c1,-5.5
MOL_02_002103,CNc1cc(Nc2cc(Cl)cc(Cl)c2OC)nn2c([C@H]([O-])[NH2+]C[C@@](C)(O)CO)cnc12,-5.5
MOL_02_001805,COc1cc(-c2nnc3ccc(-c4ccc(C)cc4)nn23)cc(OC)c1OC,-5.5
MOL_02_001020,CCOc1ccc(N[C@H](O)c2ccc(OC[C@@H]3CCCO3)cc2)cc1C(O)(O)[NH+](CC)CC,-5.5
MOL_02_004351,COc1ccc(C)cc1[C@@H]1C[C@@H](O)C[C@@H](C)[N@H+]1C[C@H]([NH3+])[O-],-5.5
MOL_02_002999,[NH3+]C1(c2ccc(-c3nc4ccc(-c5ccncc5)cn4c3-c3ccccc3)cc2)CCC1,-5.499
MOL_02_003932,O[C@H](CCCCCCC[C@H](O)[NH+]1CCCCCC1)[NH+]1CCCCCC1,-5.499
MOL_02_005678,CCCCc1nc(N)nc(NCCc2ccccc2)n1,-5.498
MOL_02_001341,ONc1ccccn1,-5.498
MOL_02_003507,O[C@H](Nc1ccccc1)O[C@@H]1C[N@H+]2CC[C@@H]1CC2,-5.498
MOL_02_006731,CCCCCO[C@H](O)c1cc(N2[C@H](O)[C@@H]3CCCC[C@H]3[C@@H]2O)ccc1C,-5.498
MOL_02_007063,C[C@@H]1CCC[C@@]2(CC[N@@H+]3CC[C@]4(CCC[C@@H](C)O4)N[C@H]3N2)O1,-5.498
MOL_02_007484,C[C@H](CO)CCC[C@@](O)(CC(O)(OCO[C@H](O)C(C)(C)C)OCO[C@H](O)C(C)(C)C)OCO[C@H](O)C(C)(C)C,-5.498
MOL_02_000613,NC(O)(O)c1ccc(NC[C@@H]2c3cc(C(O)O)ccc3[NH2+][C@H]2[O-])cc1,-5.497
MOL_02_005687,CC(C)N1CCN([C@H](O)OC2CCN(c3ccc([C@H](N)O)[nH+]c3)CC2)CC1,-5.496
MOL_02_006632,COc1ccc(C(O)(O)Oc2cc([C@H](C)[NH+]3CCOCC3)ccc2OC)cc1,-5.496
MOL_02_002895,CCCC[NH+](CCCC)[C@H](O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@@H](C(O)O)[C@H]1CCCC(C)C,-5.496
MOL_02_003704,CC(C)CCC[C@@]1(C)O[C@H]1Cn1cc(CC(C(O)(O)O)C(O)(O)O)nn1,-5.496
MOL_02_008965,OC(O)(O)C(O)(CNc1nc(-c2ccccc2)[nH+]c2ccccc12)C(O)(O)O,-5.496
MOL_02_008961,COc1ccc2c([C@H]([O-])[N@@H+](CC(O)O)[C@H](C)O)cccc2c1C(Cl)(Cl)Cl,-5.495
MOL_02_009277,[NH3+]C1(c2ccc(-c3nc4nc(OCC[N@H+]5CCC[C@H]5[O-])ccn4c3-c3ccccc3)cc2)CCC1,-5.495
MOL_02_008380,CCOc1ccccc1Nc1cc(C)nc2nnnn12,-5.495
MOL_02_000715,CCCOc1ccc(N[C@H](O)C[C@@H]2[C@@H](O)N(c3ccccc3)[C@@H]([O-])[N@H+]2CCC(C)C)cc1,-5.495
MOL_02_005486,[NH3+][C@H](Nc1ccc(Oc2ccc(Oc3ccc(N[C@H]([NH3+])C4CCCCC4)cc3)cc2)cc1)C1CCCCC1,-5.495
MOL_02_005735,C[C@@H]1NN(c2ccccc2)[C@@H](C)[C@H]1CNc1ccc(N(O)O)cc1N(O)O,-5.495
MOL_02_002080,Cc1nn(Cc2ccc(N[C@H](O)c3cc4ccccc4n3Cc3ccccc3)cc2)c(C)c1CC(O)O,-5.494
MOL_02_003971,COCc1ccccc1[C@@H]1[C@@H]([C@H](O)C(C)C)[C@@H](O)[C@@H](O)N1c1ccc(-c2ccoc2)cc1,-5.494
MOL_02_006627,COc1ccc2cc([C@H](C)[C@H](O)c3cc(Cl)c(Cl)c(Cl)c3Cl)ccc2c1,-5.494
MOL_02_007266,Cc1ccccc1N1CCN(CC[N@H+]2CCC[C@H]2[O-])CC1,-5.494
MOL_02_002698,OC(O)CCNC(O)(O)c1ccccc1,-5.493
MOL_02_005032,Nc1cnc(-c2ccc(-c3ccccc3C(O)(O)N3CC[NH+](C4CC4)CC3)cc2Cl)cn1,-5.493
MOL_02_005196,Cc1ccc(O)c(-n2nc(-c3ccc(C(Cl)(Cl)Cl)c(C)c3)[nH]c2=O)c1,-5.493
MOL_02_006068,CCO[C@@]([O-])(CCc1ccccc1)[N@@H+]1Cc2ccccc2C[C@H]1[C@H](O)NO,-5.493
MOL_02_002450,[O-][C@@H](c1ccc2c(c1)[C@@H](NO)c1cc(C(O)(O)N3CCCCC3)ccc1[C@@H]2NO)[NH+]1CCCCC1,-5.492
MOL_02_006272,CC[N@@H+](C1CC[NH+](CC[C@H](c2ccccc2)N2CCN(C(O)(O)C(Cl)(Cl)Cl)CC2)CC1)[C@H]([O-])Cc1ccc(C(C)(O)O)cc1,-5.492
MOL_02_008801,Cc1ccc([C@H](O)Nc2cc[nH+]cc2)cc1C(O)(O)N1CCCCC1,-5.492
MOL_02_009730,C[C@]1(O)C[C@]([NH3+])(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc([C@H]([O-])[NH2+]CCO)cc3-4)cc2)C1,-5.491
MOL_02_003200,COc1ccc(CCN(Cc2nc3ccccc3c(=O)[nH]2)[C@H](O)c2ccco2)cc1,-5.491
MOL_02_005017,COc1ccc(-c2nonc2-c2cc(OC)c(O)c(OC)c2)cc1,-5.491
MOL_02_001619,CCC[NH2+][C@H](C)NN[C@H](O)[C@H](C)Oc1ccc2ccccc2c1,-5.491
MOL_02_002857,C[C@H](O)[NH2+][C@H](C)c1ccc(OC2CN(c3cnc(NC4CCC4)nc3)C2)cc1,-5.491
MOL_02_000691,O[C@@H](NC1CC1)[NH2+]C1CC1,-5.489
MOL_02_001895,CCCN1[C@@H](O)[C@@H](CC2CCCCC2)N[C@@H](O)C12CC[NH+](CCCCCCc1ccccc1)CC2,-5.489
MOL_02_008036,CC[NH2+][C@H](O)Nc1nc2nc(NCCCN3CC[NH+](C)CC3)ncc2cc1-c1c(C)cccc1C,-5.489
MOL_02_008561,CCOc1ccnc(N2CC[NH+](Cc3ncccc3C)CC2)n1,-5.489
MOL_02_001170,Cc1ccccc1[C@H](O)N[C@H](C)N1CCc2ccccc21,-5.488
MOL_02_000360,COC[C@H](Cn1ccnc1N(O)O)O[C@H](O)c1ccc(NC[C@H]2[C@H](O)CC[C@@H]2O)cc1,-5.488
MOL_02_000507,Cc1ccc(Nc2cc(C)nc3cc(C(Cl)(Cl)Cl)nn23)cc1,-5.488
MOL_02_001564,O[C@H](CC[NH+]1CCOCC1)c1ccccc1,-5.488
MOL_02_002108,COc1ccc(CNNc2cc(C)[nH+]c3ccc(OC)cc23)cc1,-5.488
MOL_02_002641,CO[C@H](O)NC[C@H]([O-])[NH2+]CC1(c2c(Cl)cccc2Cl)CCCC1,-5.488
MOL_02_004168,CC(O)(O)c1ccc([C@H]2[C@H](c3ccc(Cl)cc3)[C@H](O)O[C@@H]2Cc2ccccc2)cc1,-5.488
MOL_02_005217,CCC[C@H](O)N[C@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO,-5.488
MOL_02_006498,COc1ccc(N[C@H](O)[NH+]2CCC3(CCN(C(O)(O)c4ccccc4)CC3)CC2)cc1,-5.488
MOL_02_007087,Cc1ccc(N(C)Cc2ccc3[nH+]c(N)nc(N)c3n2)cc1C,-5.487
MOL_02_006674,Cc1ccc(C2CC[NH+]([C@H](O)COCc3ccncc3)CC2)c(C)c1,-5.487
MOL_02_008413,COc1cccc(C(O)(O)N2C[C@@H](O)COC[C@H]3O[C@@H](C[C@H](O)Nc4ccccc4)CC[C@@H]32)c1,-5.487
MOL_02_001695,Cc1ccc(-c2nc(NCCNc3ccc(C[NH3+])c(N)n3)ncc2-n2ccnc2)c(C)c1,-5.487
MOL_02_000849,CO[C@H](O)c1ccccc1OC[C@H](O)Nc1ccc(-c2nc3cc(C)cc(C)c3o2)cc1,-5.487
MOL_02_002990,Cc1ccc(CC[NH2+][C@H]([O-])CO[C@H](O)c2c(C)noc2C)cc1,-5.487
MOL_02_005346,CCCCN1c2ccc([C@H]([NH3+])O)cc2CC[C@H]1O,-5.486
MOL_02_005537,COc1ccc(Oc2nc(C)ccc2[C@H](NO)[NH2+][C@@H]2CCc3ccccc32)cc1,-5.486
MOL_02_006919,OC(O)COCCCC[C@@H]1CCC[C@H]1NC(O)(O)c1ccc(Cl)cc1,-5.486
MOL_02_007582,CCCCCCn1cnc2c(=O)[nH]c(N)nc21,-5.486
MOL_02_007781,CCCCn1nc(C(C)(C)C)cc1N[C@H](O)c1cc(C(Cl)(Cl)Cl)ccc1ON[C@H]([NH3+])C(C)(C)C,-5.486
MOL_02_001375,Cc1ccc(Oc2cccc(C[NH+]3CCC4(CC3)CC[NH+]([C@H](O)Nc3cccnc3)CC4)c2)cc1,-5.485
MOL_02_001644,CCC[N@@H+](CCCC[NH+]1CCOCC1)[C@@H]1COc2cccc(OC)c2C1,-5.485
MOL_02_002885,Cc1ccc(C)c(N[C@H](O)c2ccc(C(O)(O)C(Cl)Cl)cc2)c1,-5.484
MOL_02_003927,Nc1cc[nH+]c2ccc(OCCCCCCc3ccccc3)cc12,-5.484
MOL_02_008631,COc1ccc(C[C@@H]2c3ccc(C)cc3N[C@H]2O)cc1OC,-5.484
MOL_02_008966,[O-][C@H](c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)[N@@H+]1CCC[C@H]1CN1CCCC1,-5.484
MOL_02_008620,CCOc1ccccc1CNn1nnnc1N,-5.483
MOL_02_007823,CC(C)(C)[C@@H]1CCc2onc([C@H](O)Nc3cnn(Cc4ccc([C@H](O)NCCc5ccccc5)cc4)c3)c2C1,-5.483
MOL_02_008767,C[C@H](O)c1ccc(N2Cc3ccccc3C2)cc1,-5.483
MOL_02_001063,CC(C)CC[C@@]([NH3+])(C(O)O)[C@@H]1C[C@H]1C(O)O,-5.483
MOL_02_001034,[NH3+][C@]1(C(O)O)C[C@H](CCC(O)(O)O)C1,-5.483
MOL_02_001889,CCO[C@H](O)C1=CN(Cc2ccccc2)[C@H]([C@H](O)OC(C)(C)C)C1=O,-5.483
MOL_02_001164,COc1ccc(OC)c(CN(CCN2CCOCC2)[C@H](O)Nc2cccc(C)c2)c1,-5.482
MOL_02_005184,Cn1c([O-])c2c3c(cc-2n2c(CC[C@H]([NH3+])O)nnc12)C[C@@H](C(C)(C)C)CC3,-5.482
MOL_02_007038,CO[C@@H](O)[C@H]1[C@H]([C@@H](O)OC)N[C@H]2[N@H+]([C@H](O)CC(C)C)[C@@H](CO)C[C@]23c2ccccc2N(Cc2ccccc2)[C@H]13,-5.482
MOL_02_007954,Cc1ccc(Oc2ccc(C(Cl)(Cl)Cl)cc2[C@H](O)Nc2ccc(C(O)O)[nH+]c2)c(C)c1,-5.482
MOL_02_004211,[O-][C@H](CCl)[NH2+]CCCCCCCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,-5.481
MOL_02_004838,O[C@H]([NH2+]C1CCCCC1)OCc1cn(-c2ccccc2)nn1,-5.481
MOL_02_005371,OCC[C@@H]1C[C@@H](O)[C@@H](O)[C@]2(CCc3ccccc3CO2)O1,-5.481
MOL_02_006812,COc1ccc(N[C@H](O)[C@H](O)NN[C@H](O)COc2ccc(OC)cc2)cc1,-5.481
MOL_02_006488,CCCc1cccc(-c2cc(N[C@H](O)[C@@H]3C[NH2+][C@@H](O)C3)nn2-c2cccc(CCC)c2)c1,-5.48
MOL_02_002740,Cc1cccc(CN(CC2CC2)[C@@H]2CC[NH2+]C2)c1C,-5.479
MOL_02_005658,COc1ccc([C@H](O)CCc2ccc(CCc3cc(OC)c(O)c(OC)c3)cc2)cc1,-5.479
MOL_02_010050,Cc1nc(C[C@H](O)N2c3ccccc3C[C@H]2C)nc(N2CCOCC2)c1Cl,-5.479
MOL_02_001411,COc1ccc(C)c2cc(N[C@H](O)c3ccccc3)n(C)c12,-5.478
MOL_02_002157,Cc1ccc(C[N@@H+]2CC[C@@H](N3CCOCC3)[C@H]2Cc2cccnc2)o1,-5.478
MOL_02_003067,CCC[C@H](O)[NH+]1CCC(c2ccc(N[C@H](O)[N@H+]3Cc4ccncc4C3)cc2)CC1,-5.478
MOL_02_003287,[O-][C@@H]([NH2+][C@@H](Cc1ccc(N[C@@H](O)c2ccnc3ccccc23)cc1)C(O)O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-5.478
MOL_02_004907,c1cnc(N2C[C@@H]3C[N@H+](CC4CC4)CC[C@H]3C2)cn1,-5.478
MOL_02_008805,Cc1ccccc1OC[C@@H]1[NH2+]CCO1,-5.478
MOL_02_004187,Cc1ccc([C@H](O)Nc2cccc(CN3CCC[N@H+](CCC(C)C)CC3)c2)cc1C,-5.477
MOL_02_003567,Cc1nc2cc(N[C@H](C)O)ccc2o1,-5.477
MOL_02_005062,C[C@@]1(Cl)CC(Cl)(Cl)[C@@](C)(c2cc(N[C@H](O)c3coc(C(Cl)Cl)n3)ccc2Cl)N[C@H]1[NH3+],-5.477
MOL_02_000522,OC(O)C1CC[NH+](Cc2cccc(Oc3ccccc3)c2)CC1,-5.477
MOL_02_000565,Cc1cc(OCCCON[C@@H](N)[NH3+])cc([C@H](O)N(Cc2ccccn2)CC2CC2)c1,-5.477
MOL_02_000605,CCC(C)(C)[NH2+][C@H](O)c1ccc(C(O)(O)N2CCCCCC2)cc1,-5.476
MOL_02_000697,Cc1cc(C)n(-c2nc3ccccc3nc2Nc2ccc3c(c2)OCO3)n1,-5.475
MOL_02_001193,C[C@H](O)c1ccc(-c2cccc(OC[C@H](O)C[N@@H+]3CCc4ccccc4C3)c2)cc1,-5.475
MOL_02_002696,COc1ccc([C@H](O)N2C[C@H]3CCC[N@H+]4CCC[C@@H]([C@@H]34)[C@H]2CCCC(O)O)cc1,-5.475
MOL_02_003299,CCO[C@H](O)C[NH2+][C@H](C)N1CCn2c([nH+]c3ccccc32)C1,-5.475
MOL_02_004214,O[C@H]([NH2+]C1CCOCC1)c1cnn2ccc(N3CCC[C@H]3c3cncc(Cl)c3)nc12,-5.474
MOL_02_004484,CCC[C@@H]1C[C@@H](O)N(Cc2cn(CCCO[C@@H]3O[C@H]4C[C@H]5C(C)(C)CCC[C@@]35[C@@H]3[C@@H](O)C[C@@H]5[C@@H](C)[C@@H](O)[C@]43[C@H]5O)nn2)[C@H]1O,-5.474
MOL_02_002077,O[C@H](COc1ccc(Cl)cc1[C@H](O)CCc1ccccc1)C[NH+]1CCN(c2ccc(N(O)O)cc2)CC1,-5.474
MOL_02_004027,O=c1[nH]c2ccccc2n1C1CC[NH+]([C@H](c2ccccc2OC(Cl)(Cl)Cl)c2nnnn2Cc2ccccc2)CC1,-5.474
MOL_02_002518,Cc1ccc(N[C@H](O)CO[C@H](O)c2nc(C)ccc2C)cc1,-5.473
MOL_02_002637,C[C@H]([NH2+][C@H]([O-])c1cc2c(c([C@H]([O-])[NH2+][C@H](Cc3ccccc3)[C@H](O)CNC3CC3)c1)CCCO2)c1ccccc1,-5.473
MOL_02_007712,Cc1ccc(C[N@H+]2[C@@H]([O-])[NH2+]C3(CCCCCC3)[C@H]2[O-])c(C)c1,-5.473
MOL_02_008305,CC[C@H](O)Cc1ccc(OC)c2occc12,-5.473
MOL_02_008385,COc1ccc(CC[C@H](O)Nc2ccc([C@@]([O-])(O)[NH+]3CCCC3)cc2)cc1OC,-5.473
MOL_02_009558,CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C)n3)cn2CC[NH+]2CCC2)CC1,-5.472
MOL_02_006727,OC(O)c1ccc(-c2ccc([C@H](Nc3ccccc3Cl)[C@H](O)[N@@H+]3CCC[C@H]3c3ccccc3Cl)cc2)cc1,-5.472
MOL_02_008599,COc1cc(CCc2nc(-c3ccc(O)cc3)no2)cc(OC)c1O,-5.472
MOL_02_000610,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(N)o2)cc1,-5.471
MOL_02_002853,CCC[N@@H+](C)C[C@H](C)c1cccc(COc2cccc(Cl)c2)c1,-5.47
MOL_02_000352,C[C@@H]1O[C@@H](O)[C@@]2([C@H](O)c3ccccn3)CC(Cl)(Cl)[C@@H](C)[C@@H](CCc3ccc(-c4ccccc4C[NH3+])cn3)[C@@H]12,-5.469
MOL_02_001017,Cc1ccc(C[C@@H]2COc3ccccc3C2)cc1,-5.469
MOL_02_005007,CCc1ccc(-n2cnc3c4c(NC)cc[nH]c-4cc3c2=O)cc1,-5.469
MOL_02_008215,O[C@H](CCC1CCCCC1)[NH+]1CCN(c2ccc(-c3cccnc3)nn2)CC1,-5.469
MOL_02_001683,CCCCO[C@H](O)c1ccc(N[C@H](O)[N@H+]2CCC[C@@H]([C@H]([NH3+])O)C2)cc1,-5.468
MOL_02_005203,Cc1ccc(-c2cn(C[C@H](O)c3ccc(C)cc3)nn2)cc1,-5.468
MOL_02_005453,CCO[C@H](O)NN[C@H](O)[C@H]([NH2+][C@H](O)[C@H](CC(C)C)N[C@H](O)OC(C)(C)C)C(C)C,-5.468
MOL_02_007099,Cc1ccc(C(O)(O)n2cccc2C)cc1,-5.468
MOL_02_007793,COc1cc2c(N3CC[NH+]([C@H](C)NCc4ccc(C)nc4C)CC3)ncnc2cc1OCC[NH+]1CCCCC1,-5.468
MOL_02_005071,CCCCC[C@H](C[NH+]1CCOCC1)[C@H](O)CCc1ccccc1,-5.466
MOL_02_004459,COC[C@H](C)n1c(C)cc([C@H](O)CO[C@H](O)c2nc3nc(C)cc(C)n3n2)c1C,-5.466
MOL_02_000005,CO[C@H](O)[C@@H]1[C@@H](OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1[N@@H+]2C,-5.466
MOL_02_001950,CC[C@@]1(c2ccccc2)[C@@H](O)[NH2+][C@@H]([O-])[N@H+]1C,-5.466
MOL_02_005191,O[C@H](Cn1c[nH+]c(N2CCCC2)c1N(O)O)c1ccccc1,-5.465
MOL_02_005462,C[C@H](c1ccc(NC(C)(O)O)c(Cl)c1)[C@H](O)[NH2+]Cc1ncc(C(Cl)(Cl)Cl)cc1N1CCCCC1,-5.465
MOL_02_007055,CCCCn1nc(C)c([C@H](O)c2ccccc2C)c1N,-5.465
MOL_02_007531,C[C@H](NN[C@H](c1ccc(Cl)cc1)c1cccc[nH+]1)[NH+](C)C,-5.465
MOL_02_006246,Cc1cccc(OCCN[C@H](O)c2cnc3c(-c4ccc(C(C)C)cc4)cnn3c2C)c1,-5.464
MOL_02_006099,CCc1ccc(-n2cc(Cn3ncc4c3CCN([C@H](O)Nc3ccccc3)C4)nn2)cc1,-5.464
MOL_02_004239,Cc1ccc(-c2nnn3c2nc(N2CCC[C@@H](C)C2)c2ccccc23)cc1,-5.464
MOL_02_005246,C[C@@]12CC[C@@H](O)[C@](O)(C[NH3+])[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)O[C@H](O)CC[C@@H]12,-5.464
MOL_02_002393,COc1ccccc1NC(O)(O)[NH+](C)C,-5.464
MOL_02_005152,OC(O)c1ccc([C@H](O)Nc2cccc(N[C@H](O)[C@@H]3CCCO3)c2)cc1,-5.463
MOL_02_005303,CCCOc1ccc2c(c1)CC[C@@H]([N@H+](CC)CCCCO[C@H](O)c1ccc(OC)c(OC)c1)C2,-5.463
MOL_02_005438,COc1cccc(CC[NH+]2CCC(Cc3ccccc3)CC2)c1,-5.463
MOL_02_008869,Cn1ccnc1[C@H]([O-])[NH+]1CCC2(CC1)C[C@@H](Oc1cccnc1)CO2,-5.463
MOL_02_006128,Cc1ccc2c(N3CCC(C)CC3)c(C(O)(O)c3ccc(C)c(Cl)c3)c[nH+]c2c1,-5.462
MOL_02_006107,Cc1cccc(N2CC[NH+](C(C)C)CC2)c1,-5.462
MOL_02_004232,Cc1ccc(Cc2cc([C@H](O)[C@H](O)Nc3c(C)ccnc3C)c3ccccn23)cc1,-5.462
MOL_02_004120,Nc1ncnc2c1nc(-c1ccccc1)n2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,-5.462
MOL_02_003007,Cc1cc(C)cc(COC[C@H](c2ccccc2)N2CC[NH2+]CC2)c1,-5.462
MOL_02_002612,O[C@H](Nc1ccccc1)N1CC[NH+](Cc2ccc3c(c2)OC(Cl)(Cl)O3)CC1,-5.462
MOL_02_005172,COc1ccc(C)cc1C[N@H+]1CCN(Cc2[nH+]ccn2C)[C@@H](C)C1,-5.461
MOL_02_000186,CN(C)C(O)(O)c1ccc2oc(N[C@H](Cc3ccc(Cl)cc3)c3cccc[nH+]3)nc2c1,-5.46
MOL_02_001902,CCCC(O)(O)N1CCC(C[NH2+][C@H]([O-])c2ccccc2)([C@@H]2CCCC[N@H+]2C)CC1,-5.46
MOL_02_007117,Cc1ccc(-c2ncc([C@H](O)[NH2+][C@@H]3Cc4ccccc4[C@H]3O)nc2-c2ccc(C)cc2)cc1,-5.46
MOL_02_008710,CCCCCn1nc2cccc(N(O)O)c2n1,-5.459
MOL_02_006650,ClCc1ccc(OCCC[NH+]2CCCCC2)cc1,-5.459
MOL_02_003410,O[C@H](N1CCCC1)[NH+]1CCC2(CC1)COCC[N@@H+](Cc1cccnc1)C2,-5.459
MOL_02_000015,CCCc1cc(=O)n2nc(N3CCC([C@H](O)[NH+]4CCN(c5ccc(OC)cc5)CC4)CC3)cc2[nH]1,-5.459
MOL_02_006093,COc1ccc(CCc2ncnc3c2ncn3C2CCOCC2)cc1,-5.459
MOL_02_001483,Cc1ccc(C(O)(O)N[C@H](O)CCc2ccc(N(C)C)cc2)cc1,-5.458
MOL_02_002373,COc1ccc(-c2cnc3nc(N)nc(N4CC[NH+]([C@H]([O-])COc5ccc(C)cc5)CC4)c3n2)cc1OC,-5.458
MOL_02_004502,Cc1cc(NCC(c2ccccc2)c2ccccc2)n2ncnc2n1,-5.458
