DrugGEN-NoTarget_MOL_ID,SMILES
MOL_03_004767,CCOC(O)COc1ccc(N(O)O)cc1-c1ccnc2cc(-c3ccc(C)cc3)nn12
MOL_03_003717,COc1c(C(O)OCC(C)CC2CC(O)c3ccccc3C2O)ccc2ccccc12
MOL_03_004693,OCC1OC(OC2OCCC3C(O)CC(COC(O)c4ccc(O)cc4)C23)C(O)C(O)C1O
MOL_03_005304,COc1ccc2c(c1)C(O)N(CC1(C#Cc3ccc(C(C)N)cc3)NC(O)NC1O)C2
MOL_03_005080,CO[PH]1(O)OCC2OC(n3cnc4c(NC5CCC5)nc(N)nc43)C(C)(F)C2O1
MOL_03_005340,COc1ccc(C(C(O)Nc2c(C)cccc2C)N2CCN(c3ccc(C)cc3)CC2)cc1
MOL_03_003714,CC(C)(C)OC(O)NC1CCN(CC(O)NC2CCc3cc(F)ccc3C2Cc2cccnc2)C1
MOL_03_008693,COc1cc(O)c2c(c1)C(O)c1cc(C)c(C(O)OCC3OC(O)C(O)C(O)C3O)cc1C2O
MOL_03_009544,NC(O)C1CCC(O)N1Cc1ccccc1Cl
MOL_03_005265,OC(NCCN1CCC(n2nnc3ccccc32)CC1)c1ccc2ccccc2c1
MOL_03_001879,Cc1ccc2c(O)c(C(O)NC(O)c3ccc4nc(C)ccc4c3O)ccc2n1
MOL_03_007777,Cc1cc(C)cc(-c2c(O)nc3cc(Cl)c(NC(O)c4cnccn4)cc3c2OCCC2CCCCN2)c1
MOL_03_002907,COCOC1CC(O)OC(C)C(C)C(O)OCC(O)N(C)C1Cc1ccccc1
MOL_03_003084,NC(N)c1ccc2cc(-c3ccc(OCCCCCCOc4ccccc4)cc3)oc2c1
MOL_03_001235,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)S(O)(O)N(C)C)c1
MOL_03_000998,CN(C)CCCNCCCNC(O)c1ccncc1
MOL_03_000701,COc1ccccc1CCc1onc(C)c1S(O)(O)N1CCC(C(O)NC(C)C)CC1
MOL_03_003400,CCOc1ccc(-n2c(C)c(C(O)O)c3cc(OC)ccc32)cc1
MOL_03_001585,Nn1cnnc1NNCc1cccc(Cl)c1Cl
MOL_03_007921,COC(O)NNCCCc1ccc2c(c1)OCO2
MOL_03_008398,COc1cccc2c1CCN(C)CC2
MOL_03_007046,CCCCCCNC(O)OCC12CCC(C(C)C)C1C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2
MOL_03_002648,Cc1cnc(-c2ccc(N3CCN(S(O)(O)c4ccc(OC(C)C)cc4)CC3)cc2OCC(O)O)o1
MOL_03_006447,CC(O)C1CCC2C3CCC4CC(C)(O)CCC4C3CCC12C
MOL_03_002264,CCOC(O)c1sc(-c2ccncc2)nc1-c1cccc(Cl)c1Cl
MOL_03_000543,CC1CCCC(NC(O)COC(O)CCc2ccccc2)C1C
MOL_03_001678,CC(CCCC(C)(C)O)NCCO
MOL_03_004872,Cc1ccc(NC(O)NCCCl)cc1C
MOL_03_003916,CCOC(O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12
MOL_03_006146,CCc1cc(C(O)Cc2nc3ccccc3s2)c(O)cc1OCC(O)O
MOL_03_003863,CCOC1(C)CC2OCC3CCCCC32O1
MOL_03_001244,N#Cc1ccsc1NC(O)CN1CCN(c2ccccc2O)CC1
MOL_03_009650,CC(C)(C)c1ccccc1Oc1ccc(C(O)c2cc(Cc3ccc(F)cc3)c(O)c(O)c2O)cc1
MOL_03_006646,CN1CCCc2cc(NC(O)CCc3ccc(-c4ccc(F)cc4F)o3)ccc2C1
MOL_03_009466,CC(C)C1CN2C(C)CNC2N1CCCCC1CCCCC1
MOL_03_000982,CC1CN(C(C)CO)C(O)c2cccc(NC(O)Nc3ccc4c(c3)OCO4)c2OC1CN(C)C(O)NC1CCCCC1
MOL_03_006549,CC(O)C1C(O)N2C1SC(COC(O)c1cccnc1)C2C(O)O
MOL_03_002745,CNC(O)NCCN1NC(C)C(Cc2ccccc2)CC1O
MOL_03_005118,CCCCOC(O)CCC1(C)C(C(C)(C)O)CCC2(C)Oc3c(C)c4c(c(OC)c3CC21)C(O)OC4
MOL_03_008218,OC(Nc1ccccc1F)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1
MOL_03_006686,Cc1cc(C)cc(C(O)N2CC(C)SC2Nc2cccc(S(O)(O)N(C)C)c2)c1
MOL_03_006883,CC(C)c1nnc(NC(O)c2nc(SCc3ccc(F)cc3)ncc2Cl)s1
MOL_03_002163,OC1CSC(C(O)c2ccccc2)(C(O)c2ccccc2)SC1
MOL_03_006588,COc1cc(-c2ccc3ncc(C(O)C4CC4)c(NC4CCC(N)CC4)c3c2)ccc1O
MOL_03_006438,CCC(C)C(N)C(O)N1Cc2ccccc2C1
MOL_03_009646,Nc1ccc2c(c1)N1CCN(CC3CC3)C(C2)C1
MOL_03_005753,OC(CN1C(O)NC2(CCOc3ccccc32)C1O)c1ccc(F)cc1
MOL_03_006792,OS(O)(c1cccc2cccnc12)N1CCOCC1
MOL_03_001277,CCc1cnc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12
MOL_03_002092,c1ccc(CC2CCN(c3ncnc4sc(-c5ccccc5)cc34)CC2)cc1
MOL_03_003001,CC(C)Oc1cc(OCCN(C)C)nc(OCCN(C)C)n1
MOL_03_005744,Clc1ccc2c(c1)C(N1CCNCC1)Cc1ccccc1S2
MOL_03_006457,COc1ccccc1C(O)NCC(O)NNC(O)C1COc2ccccc2O1
MOL_03_002774,CC(C)CCOc1ccc(C(O)CCc2ccccc2)c(O)c1
MOL_03_001830,COc1c(C)ncc(CO)c1CO
MOL_03_005571,CCCCn1c(-c2ccc(C(C)(C)C)cc2)nc2cc3nc(O)c(C(C)C)nc3cc21
MOL_03_004047,CN1CCN(CC(O)C2(O)CCC3C4CCC5CC(O)CCC5(C)C4CCC32C)CC1
MOL_03_001325,CN1C(O)C2C(NC(N3CCCNCC3)N2Cc2ccccc2)N(C)C1O
MOL_03_001878,Cc1ccc2c(c1)C1CN(C)CCC1N2CCc1ccccc1
MOL_03_002393,Cc1ccc(CN2CCC(N3CCOCC3)C2Cc2cccnc2)o1
MOL_03_008275,OC(O)c1ccc(S(O)(O)Nc2c(F)cccc2-n2cccn2)cc1
MOL_03_007443,N#Cc1sc2ncnc(N3CCC(COCCN4CCCC4)CC3)c2c1-c1ccccc1
MOL_03_001059,COc1cn(-c2ccccc2)nc1C(O)OCC(O)Nc1ccc(C)c(C)c1
MOL_03_002329,CCCCOC(O)c1sc2c(N(O)O)c(O)c(O)cc2c1Cl
MOL_03_000421,CCCCc1ncc(CC2C(O)N(CCCC)C(O)N2Cc2cc(C)on2)n1Cc1ccc(C(O)OC)cc1
MOL_03_007686,COC1C(N(C)C(O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)NC4O
MOL_03_001733,CNc1ccc(Nc2c3ccc(N)cc3nc3cc(N)ccc23)cc1
MOL_03_005553,OC(O)CCC(NC(O)NC(CCCCNC(O)c1ccc(I)cc1)C(O)O)C(O)O
MOL_03_009115,COc1ccc(C2CC(c3ccccc3Cl)N(c3ccc(S(N)(O)O)cc3)N2)c(OC)c1
MOL_03_004615,CCCNC(O)CNC(S)N(Cc1ccccc1F)C1CCCCC1
MOL_03_008421,CONC(O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F
MOL_03_007442,Cc1cc(C(O)Nc2ccc(C(O)O)cn2)c(C)o1
MOL_03_006645,CCCc1cc(C(O)Nc2cccc3ccccc23)n(C)n1
MOL_03_005410,Cc1ccc(C2(c3nc4c(C)c(C)ccc4c(C(O)O)c3O)CC2)cc1
MOL_03_008113,CC(O)Nc1ccc2c(c1)-c1ccccc1S2(O)O
MOL_03_003677,CC(C)CCCC(C(O)O)C1C(OC(C)O)CC2(C)C1CC(O)C1C3(C)CCC(O)C(C)C3CCC12C
MOL_03_005300,OC1CCCN1c1ccc(S(O)(O)N2CCCc3ncccc32)cc1
MOL_03_005818,OC(NCc1cccc(-c2cccc(CN3CCCCC3)c2)c1)c1ccc2c(c1)OCO2
MOL_03_009130,CS(O)(O)c1ccc(-c2ccc(CC(C#N)NC(O)C34CCC(CC3)CN4)c(F)c2)cc1C#N
MOL_03_002003,COc1ccc2c3c1OC1C4OCC4(CCCCc4ccccc4)CC4C(C2)N(C)CCC341
MOL_03_005010,CCCC(O)(CCC)C(O)NN(c1ccccc1)C(O)CCl
MOL_03_003860,CCCCCCCCCCCCCCCCCC1C(O)C(OC)CC(O)C1CN1CCN(C)CC1
MOL_03_000820,COc1ccc(CC(O)NNc2ncnc3c2cnn3C)cc1OC
MOL_03_006927,Oc1ccc(N2CCN(C3CCN(C4CCOCC4)C3O)CC2)cc1
MOL_03_000550,Cc1nc2ncnn2c(O)c1CC(O)O
MOL_03_005303,ON(O)c1ccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1
MOL_03_008479,CCCNCc1cc(Cl)cc(N(O)O)c1
MOL_03_003135,COC(O)CCc1ccc(S(O)(O)Nc2ccc(Cl)cc2C(O)c2cccnc2)cc1
MOL_03_007274,CN(c1ccccc1)S(O)(O)c1cccc(NC(O)C2CCC(O)N(c3ccccc3)N2)c1
MOL_03_009722,OC(NCCN1CCC(c2nc3ccccc3o2)CC1)C1COc2ccccc2O1
MOL_03_004653,COc1cc(CCC(O)OCC(N)O)cc(OC)c1OC
MOL_03_001322,COc1cc(C2c3cc4c(cc3C(O)C3CS(O)(O)CC23)OCO4)cc(OC)c1OC
MOL_03_001138,OC(Nc1ccc(F)c(Cl)c1)C1CC(O)N(Cc2ccco2)C1
MOL_03_004917,COc1cc(OC)c(CCC(O)c2ccc(Cl)cc2)c(OC)c1
MOL_03_003718,OC(Nc1ccccn1)c1ccccc1Cl
MOL_03_008559,CS(O)(O)c1ccc(-n2cc(CCC(O)NCc3ccncc3)c(-c3cccnc3)n2)cc1
MOL_03_004374,CC(C)Cc1nc2cc(CCC(O)NO)ccc2n1CC(C)(C)CN(C)C
MOL_03_008244,CCCCc1nc(SC(F)F)c(C(O)O)n1Cc1ccc(-c2ccccc2S(O)(O)NC(O)NCCC)cc1
MOL_03_009659,CCCCCCCCCCCCCCCCCC1NCCN1CS(O)(O)O
MOL_03_009161,c1ccc(Cn2ccnc2-c2ccco2)cc1
MOL_03_001485,N#CC1(NC(O)C2CC(S(O)(O)c3ccccc3Cl)CN2C(O)C2(N3CCSCC3)CC2)CC1
MOL_03_003571,CCC(NC(O)c1ccc2c(c1)nc(C(C)C)n2Cc1ccc(Cl)c(Cl)c1)c1ccccc1
MOL_03_007699,Cc1ccc(C)c(S(O)(O)N2CCN(CC(O)NC(C)c3ccccc3)CC2)c1
MOL_03_007221,COc1c(C)cccc1C(O)Nc1cc(-c2nn3c(C)nnc3s2)ccc1C
MOL_03_007206,CN(C)c1ccc(-c2cc(C3CC3)c3c(N)ncnc3n2)cc1
MOL_03_002502,Cc1ccc(CC(CNC(S)NCc2ccc(NS(C)(O)O)cc2)COC(O)c2ccccc2)cc1C
MOL_03_009539,COC(O)C(c1ccc2c(c1O)C(O)c1c(O)cccc1C2)C(C)C
MOL_03_008191,CS(O)(O)NC(O)CC1CCC(c2ccc(-c3ccc4c(c3)OCCN4C(O)Nc3ccccc3)cc2)CC1
MOL_03_004912,CCc1ccc2nc(N(CCN(C)C)C(O)c3ccc4ncsc4c3)sc2c1
MOL_03_004513,COc1cc(NC(O)COc2ccc(-n3ccnc3)cc2)cc(OC)c1
MOL_03_007928,COc1cc2ncc3c(c(-c4ccc(C#N)cc4)nn3C)c2cc1OC(c1cccs1)C(O)O
MOL_03_000957,CC(O)NC(C)c1ccc(OC2CCN(c3cc(C(F)(F)F)ccn3)C2)cc1
MOL_03_002679,COc1ccccc1CN(C)S(O)(O)c1cccs1
MOL_03_008902,Oc1cc(Cc2ccccc2)cc(NC(O)C23CC4CC(CC(C4)C2)C3)c1
MOL_03_002315,CCOc1cccc(-c2ccc3c(c2)C2(COC(N)N2)C2(COC2)C(C)(C)O3)c1
MOL_03_003405,CCNC1CCS(O)(O)c2sc(S(N)(O)O)cc21
MOL_03_008531,COc1ncc(-c2cc3c(C)nc(N)nc3nc2O)cc1NS(O)(O)c1ccc(F)cc1F
MOL_03_006379,Oc1cc(O)c(-c2cc(-c3ccc(Cl)cc3)on2)cc1-c1cc(-c2ccc(Cl)cc2)on1
MOL_03_000071,CCCC(O)Nc1ccc(-c2nc3ncccc3o2)cc1
MOL_03_004864,Oc1ncc(F)c(N(Cc2ccccc2F)CC(O)(Cn2cncn2)c2ccc(F)cc2F)n1
MOL_03_009860,OC(Nc1ccc(Cl)cc1)c1cccnc1SCc1ccncc1
MOL_03_002410,CN1CCC(O)(C#Cc2ccc3c(c2)-n2nc(C(N)O)cc2C2(COC2)CO3)C1O
MOL_03_001799,COc1ccc(NC(O)c2cc(Cl)cc(O)c2NC(O)c2ccc(N3CCCN(C)CC3)cc2)cc1
MOL_03_002838,COc1ccc(Nc2ccnc3ccccc23)cc1
MOL_03_008274,COc1ccc(NC(O)c2cccc3c2C(O)c2ccccc2-3)cc1
MOL_03_009445,COC1Oc2c(Cl)cc(Cl)cc2C(O)C1CNc1ccc(S(N)(O)O)cc1
MOL_03_004712,CC(NNC(O)c1ccc(O)cc1)c1cccc(N(O)O)c1
MOL_03_003463,CCCCCCN1c2ccccc2C(NNC(O)OC(C)(C)C)C1O
MOL_03_005798,COCc1nnc(NS(O)(O)c2ccccc2)s1
MOL_03_008833,CCNC(O)NC1CCC2(C)C(CCC3C2CCC2(C)C(c4cncc(OC)c4)CCC32)C1
MOL_03_004310,CCC(O)C#Cc1nc(OC)nc(OC)n1
MOL_03_002555,CC1(O)C(CO)OC(n2cnc3c(NC4CCC4)ncnc32)C1(C)F
MOL_03_005044,COc1cc(CCC(O)Nc2ccccc2N)ccc1OCC(O)Nc1cccc(F)c1
MOL_03_008260,Nc1nc(Cl)nc2c1ncn2C1C(O)C(O)C2(CO[PH](O)(O)O)CC12
MOL_03_003372,CC1CCN(C(O)CN2C(O)c3ccccc3S2(O)O)CC1
MOL_03_007772,CN1CCN(c2ccc(-c3cc(O)c4ncccc4c3)cc2)CC1
MOL_03_004437,CCn1cc(CC(NC(O)c2cc(OC)c(OC)c(OC)c2)C(O)N2CCN(C)CC2)c2ccccc21
MOL_03_007218,OC(c1cccc(C(F)(F)F)c1)C1CCCN(C(O)CN2CCCC2O)C1
MOL_03_006705,CCC1CSC2C(NC(O)Cc3csc4ccccc34)C(O)N2C1C(O)O
MOL_03_004835,OC(c1cccc(Cl)c1)C1CCN(c2nc3cnccc3nc2NC2CC2)CC1
MOL_03_001915,Cc1cccc(C(O)Nc2nnc(SCC(O)NCc3ccco3)s2)c1
MOL_03_002031,CCCCC(O)NCC(O)c1ccc2c(c1)OCO2
MOL_03_005136,CCCC(O)Nc1cc(-c2cn3cccnc3n2)ccc1OC
MOL_03_002587,COC1C(O)CC23CCN(C)C24CC(OC14OC)c1cc2c(cc13)OCO2
MOL_03_004037,OC1c2ccccc2C(O)C(c2cccc(N(O)O)c2)C1O
MOL_03_008257,COc1cc(-c2nc(CNC(c3ccccc3)c3ccccc3)co2)cc(OC)c1OC
MOL_03_007247,CC(CCCC(CO)CO)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C
MOL_03_003349,Cc1cc(-c2nc(-c3ccc(Cl)c(C)c3)n3c2CCOC(C)C3)cc(C)n1
MOL_03_008651,NC(N)NCCCC1NC(CNC(O)COc2ccccc2)CCN(CC(c2ccccc2)c2ccccc2)C1O
MOL_03_001329,Cc1ncsc1-c1ccc(CNC(O)C2CC(O)CN2C(O)C(N(C)C(C)O)C(C)(C)C)cc1
MOL_03_009013,CCCN1CCC2c3cc(O)ccc3CC1C2C
MOL_03_008267,OC1Cn2c(nc3ccccc32)N1c1cccc(C(F)(F)F)c1
MOL_03_009178,COc1cc(C2C3C(ON2C)C(O)N(C)C3O)ccc1OCc1ccccc1
MOL_03_007211,Cc1nn(C)c(CCc2ccccc2)c1C#N
MOL_03_003581,COc1cc(CCC(O)CC(O)CCc2cc(I)c(O)c(OC)c2)cc(I)c1O
MOL_03_003074,Oc1ncnc2scc(-c3ccc(F)cc3)c12
MOL_03_009833,Fc1ccc(C(CN2CCN(CCCCc3cccc4ccccc34)CC2)N2CCN(c3ccccc3)CC2)cc1
MOL_03_000719,Cc1cc(N2CCN(C)CC2)n2cc(-c3ccc(F)cc3)nc2n1
MOL_03_003745,CC(O)NC(O)NC(C)Cc1ccccc1
MOL_03_006963,OC(O)CCc1ccc(OCc2ccc(CC(CCc3ccccn3)c3nc(-c4ccccc4)cs3)cc2)cc1
MOL_03_001632,Cc1ccc(C(O)N(Cc2ccc(C(O)NO)cc2)CC(O)NC2CCCCC2)cc1C
MOL_03_001281,COc1nn2cc(-c3ccc(OC(F)(F)F)cc3)nc2s1
MOL_03_008420,Cc1ccc(CCC(O)c2cccc(Cl)c2)o1
MOL_03_003411,CCCCCc1ccc(CCC(N)(CO)CO)c(F)c1
MOL_03_007994,NC1C(Cc2ccc(-c3cccc(C(O)O)c3)o2)C(O)NC2SC(CC(O)N3CCOCC3)NN21
MOL_03_006281,Oc1ccc(C2CCN(C3CCN(Cc4ccc(C(F)(F)F)cc4)C3O)CC2F)cc1
MOL_03_005678,NNNCC(Nc1ncnc2c(C(N)O)cccc12)c1ccccc1
MOL_03_002554,CN(O)C(O)CCc1ccc2ccccc2c1
MOL_03_009188,CONC(c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F)C1NOCCO1
MOL_03_000077,OC(OCc1c(-c2ccccc2)ncc2ccccc12)c1ccccc1C(F)(F)F
MOL_03_006916,C#CCOc1nn(C)cc1C(O)N(CC)CCC
MOL_03_003589,OC1CC(O)(C(O)O)CC(c2cn(Cc3ccco3)nn2)C1O
MOL_03_009633,COCC(NC(O)Nc1nc(-c2ccncc2)cs1)c1ccccc1
MOL_03_001604,CN1CCN(C(O)C2CCCCC2C(O)O)CC1
MOL_03_005464,CC1CCN(C(O)c2sc(-c3ccc(S(C)(O)O)c(N(O)O)c3)nc2C(F)(F)F)CC1
MOL_03_007315,CC(O)NC(C)c1ccc(C#Cc2cnc(NCCC(F)(F)F)nc2)cc1
MOL_03_006629,OC(O)CC1CC(Cc2ccc(C(F)(F)F)cc2)c2ccc(F)cc21
MOL_03_004674,Cc1ccc(-c2cn(CCC3(O)NC(O)C(OCc4ccccc4)C3OCc3ccccc3)nn2)cc1
MOL_03_000849,OC(Nc1ccc(-c2ccc(C(O)N3CCCC3C(O)O)nc2)cc1)Nc1cccc(F)c1
MOL_03_006716,Fc1cccc(Oc2ccnc3ccsc23)c1
MOL_03_006677,CNC(O)C(NC(C)O)c1ccc(C(O)Nc2cc(-c3cccs3)ccc2N)cc1
MOL_03_002232,CC(O)NCC1OC(OC2C(NC(C)O)CC(NC(C)O)C(O)C2O)C(NC(C)O)C(O)C1O
MOL_03_009979,CN1CCCC2c3ccc(O)c(O)c3CCC21
MOL_03_004013,OS(O)(c1ccccc1)c1cc(OC(F)(F)F)c2oc3c(c2c1)CNCC3
MOL_03_009285,OC(CCc1ccc2c(c1)OCO2)NCCCCN1CCCC2CC3CC(CN4CCCCC34)C21
MOL_03_007162,CCCCCOc1ccc(CC(NC(O)C2(C)CC2(Cl)Cl)C(O)O)cc1
MOL_03_001665,CCC(O)N1CCC1(C)C(O)Nc1ccc2scnc2c1
MOL_03_001727,COc1ccc2c(c1)C(N1CCN(C(O)C3CC3)CC1)CC2
MOL_03_004873,Oc1ccc(-c2cnc3ccccc3c2)cc1
MOL_03_006517,NCCCNC(O)CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3
MOL_03_003634,CCCNc1cc(NC(O)c2ccccc2)cc(C(F)(F)F)c1
MOL_03_001293,CN1C2CCC1CC(NC(O)N1CC(C)(C)c3ccccc31)C2
MOL_03_000221,C[SH](O)c1ccc(NC(O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1
MOL_03_007213,COc1ccc(NC(O)N2CCC3(CC2)CCN(S(O)(O)c2ccccc2)CC3)cc1
MOL_03_003554,CCOC(O)c1c(-c2cccs2)csc1NC(O)C#Cc1ccccc1
MOL_03_007642,N#CC1C(c2ccccc2C2CCCCC2)C(CO)N1S(O)(O)c1ccccc1
MOL_03_006922,CC(O)OC1COC(SCC(N)O)C(OC(C)O)C1OC(C)O
MOL_03_009024,CC1CCC(C2CCCC(O)N2c2cc(-c3ccccc3)sc2C(O)O)CC1
MOL_03_005231,COC(O)c1ccccc1S(O)(O)N1CCC(C(O)N(C)CCOc2ccccc2)CC1
MOL_03_003727,COc1ccc(CCNC(O)CN(c2ccccc2)S(O)(O)N(C)C)cc1
MOL_03_002111,COc1cc(CCCCC(O)N2CCCCC2)ccc1O
MOL_03_009532,Nc1nc2c(c(Nc3ccc(F)c(Cl)c3)n1)-c1ccccc1C2
MOL_03_007099,CCCOc1ccccc1C(O)N1CCCCC1CCN1CCOCC1
MOL_03_003038,NC1CC(N)N2NC(c3ccc(Cl)cc3)SC2N1
MOL_03_000146,CCCCN(CCC#N)Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1
MOL_03_000731,Cc1ccc2ccc(C(Nc3ncccn3)c3ccccc3F)c(O)c2n1
MOL_03_001011,OC1OCC(O[PH](O)(O)O)C(O)C1O
MOL_03_007796,COc1ccccc1CN(Cc1nc(O)c2ccccc2n1)C(O)Nc1cccc(C)c1
MOL_03_009655,CCN(CC)CCNC(O)c1cc(I)c(N)cc1OC
MOL_03_007681,Nc1nc(NCCO)nc2ncc(-c3ccccc3)nc12
MOL_03_001099,SC(Nc1cccc(Cl)c1)Nc1ncccc1OCc1ccccc1
MOL_03_005090,Cc1ccc(C)c(NC(S)NNC(O)c2ccco2)c1
MOL_03_007932,CC(C(O)O)N(Cc1ccccc1N(O)O)S(O)(O)C(F)(F)F
MOL_03_009044,COC(O)NC(c1ccccc1)C1(C(C)O)CCCC1O
MOL_03_007260,CCN(Cc1ccccc1)C(O)c1ccc(C)c(S(O)(O)N2CCCCC2)c1
MOL_03_000059,CN(C)C1C(O)C(C(N)O)C(O)C2(O)C(O)C3C(O)c4c(O)cccc4C(C)(O)C3CC12
MOL_03_001695,Cc1cc(O)c2c(c1F)C(O)CCC2O
MOL_03_006140,CC(C)N(CCc1ccccc1)C(O)NC(CO)Cc1ccccc1
MOL_03_007669,CCC(O)Nc1cc(NC(C)C2C(O)OC(O)C(C(C)O)C2O)ccc1O
MOL_03_009610,Cc1c(Cl)cccc1NC(O)c1ccc2c(c1)nnn2C1CCCC1
MOL_03_003559,COc1ccc(CCN(Cc2nc(O)c3ccccc3n2)C(O)c2ccco2)cc1
MOL_03_009125,CC(O)OCC(OC(C)O)C(OC(C)O)C(OC(C)O)C(CC(C(C)O)C(C)O)OC(C)O
MOL_03_006488,CC(O)NC(C)C(O)N1CCN(S(O)(O)c2ccc(Cl)cc2)CC1
MOL_03_005448,CC(C)Cc1ccc(C(C)c2nc3cc(OCc4ccc(C(C)(C)C)cc4)ccc3n2Cc2ccccc2C(F)(F)F)cc1
MOL_03_004396,COc1cc(-c2ccc(-c3ccc(NC(N)c4ccccn4)c(OC)c3)o2)ccc1NC(N)c1ccccn1
MOL_03_003879,COc1cc(-c2nncn2-c2ccc3c(c2)CCN3C)cc(OC)c1OC
MOL_03_008147,CC(C)Oc1ccc(-c2nn(-c3ccccc3)cc2Cc2sc3ncnn3c2O)cc1
MOL_03_000566,CCS(O)(O)c1ccc(CC(O)Nc2csc(-c3cc(Cl)ccc3Cl)n2)cc1
MOL_03_005015,CC1CN(C(C)CO)C(O)c2cccc(NC(O)CCC(F)(F)F)c2OC1CN(C)S(O)(O)c1cccs1
MOL_03_006828,Cc1nc(C)c(Cn2ncc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc32)s1
MOL_03_008566,COc1ccc(C(O)COC(O)c2ccc3c(c2)OCCO3)c(OC)c1
MOL_03_004223,CCCN(CC1CCc2nc(N)nc(N)c2N1CCC)c1ccc(C(O)NC(CCC(O)O)C(O)O)cc1
MOL_03_004521,OC(O)c1ccc2c(c1)nc(Nc1cccc(C(O)N3CCOCC3)c1)c1ccsc12
MOL_03_008127,OC(NNC(S)NCc1ccco1)C(c1ccccc1)c1ccccc1
MOL_03_004180,CN(C)c1nn2c3c(cnc2c1S(O)(O)c1ccccc1)CCC3
MOL_03_007468,CCCn1cc(-c2ccccc2)nc1C1CC1c1nc2c(C)ncc(C)n2n1
MOL_03_004710,CC1(COc2cc(F)c(C(O)NS(O)(O)N3CCC3)cc2C2CC2)CCCCC1
MOL_03_009701,N#CC1=C(N)N(O)c2ccc(Cl)cc2N1O
MOL_03_007302,CC(C)Cc1ncc2c(n1)CN(c1cc(NC3CC3)nc(N)n1)C2
MOL_03_000118,CCCn1cnc2c(NCc3cccnc3)nc(NC(CC)CO)nc21
MOL_03_008229,Cc1cc(O)c(C(O)CCc2ccccc2)c(C)c1Cl
MOL_03_004450,CC(N)Cc1ccc2c(c1)OCO2
MOL_03_003765,COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)O)OC(O)OC
MOL_03_004676,N#Cc1cc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(O)O)ccc1Cl
MOL_03_005663,CCCCCCCCCCCCCNc1ncccn1
MOL_03_004850,CCC1Nc2ccccc2CC(c2ccc(OC)cc2)N1C
MOL_03_002837,CCN(CC)C(O)CCc1ccc(OC)c(S(O)(O)N2CCCCC2)c1
MOL_03_007898,OCC1CCCC1n1cnc2c(Cl)ncnc21
MOL_03_005353,Oc1cc2c(cc1Cl)CCNC(NC1CCCCC1)N2
MOL_03_003499,Cc1oc(-c2ccccc2)nc1CC(O)Nc1ccc2nc(N(C)CCN(C)C)cc(C)c2c1
MOL_03_006170,CC(C)COC(O)n1ccc(C(O)N2CCCCC2)n1
MOL_03_002284,COc1ccc2c(c1)C13CCN(C)C(C2)C1C(C)C(C)C(O)C3
MOL_03_009671,CCO[PH](O)(OCC)Oc1ccc(Cl)cc1C(O)Nc1cccc(C(F)(F)F)c1
MOL_03_003584,COc1ccccc1C(O)Nc1cc(CC(C)C)nn1C
MOL_03_008043,Nc1ncnc2c1ncn2CCO
MOL_03_008102,CNc1ccc(CCC(O)CCc2ccc(N(C)C)cc2)cc1
MOL_03_000386,CCCCCN1CNC(O)C12CCN(C1CCCCC1c1ccccc1)CC2
MOL_03_002049,COc1cccc(NC(O)NC2CC(C(O)O)OC(C(O)C(O)CO)C2NC(C)O)c1
MOL_03_003459,Cc1cccc(CC(O)NCCn2c(C)cc3ccccc32)c1
MOL_03_000986,CCC(c1ccc(O)cc1)C(CC(N)O)c1ccc(O)cc1
MOL_03_007568,COc1nc(NC(C)O)cc(N)c1C#N
MOL_03_000546,COc1ccc2c(C#N)c3ccccn3c2c1
MOL_03_001295,OC(NC(S)N1CCc2ccccc21)c1ccccc1Cl
MOL_03_001479,OC1NC(S)SC1Cc1ccc(OCC(O)(Cn2cncn2)c2ccc(F)cc2F)cc1
MOL_03_003712,COc1ccccc1CC1SC(N2CCCC2C(O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)NC1O
MOL_03_005417,OS(O)(c1ccccc1)n1cc(CN2CCN(c3nc4ccccc4c4ccccc34)CC2)nn1
MOL_03_008926,OC(CCc1ccco1)OCc1nnc(-c2ccc(Cl)cc2)o1
